Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
c74cc9cd64e639d9c12049c3eb481e6de15eeb6c,x3: grinding: fine tune the spot init stop.,['fa5d51ccb76e914e4c4a1320035d237510374ad9'],N,['NostalgiaForInfinityX3.py']
6b5b02344921bb2cb1395995a48bde07990452ea,x3: grinding: mode 2: fine tune the futures stop.,['c1ddf1a12625a3b82ae2e72f5ec21de9fcd86814'],N,['NostalgiaForInfinityX3.py']
0476e7fdd92109d26d222b3039392f19a9d07b2b,x4: grinding: mode 2: fine tune the futures stop.,['6b5b02344921bb2cb1395995a48bde07990452ea'],N,['NostalgiaForInfinityX4.py']
9af2e764815b8b02dbf3319c02c18dfd0646dc07,x3: fine tune the stops.,['0b2e067c3cf422f50e73e02996241474250eec43'],N,['NostalgiaForInfinityX3.py']
9e5c11290a32a4850242591c08cd15e3fc2972ca,x4: fine tune the stops.,['9af2e764815b8b02dbf3319c02c18dfd0646dc07'],N,['NostalgiaForInfinityX4.py']
c71a5808ee02529e52f08731d5cab87d8944e3ad,x3: grinding: mode 2: fine tune the stops for futures.,['50b396de410de849dc64579f0374b430c6f7a0f5'],N,['NostalgiaForInfinityX3.py']
5dc0e62ef313e0f810433d87e83059d76e495ec1,x4: grinding: mode 2: fine tune the stops for futures.,['c71a5808ee02529e52f08731d5cab87d8944e3ad'],N,['NostalgiaForInfinityX4.py']
e90c8c26920504968782a3d8ff70bcae552ee5fd,x4: futures: change leverage to 5.,['c861507e9ae452415b54081e434faa0f26e22cd0'],N,['NostalgiaForInfinityX4.py']
6f26f43290c17f239f56c97b45c8d7e5ac7c7281,x4: futures: change leverage to 5.,['95fe50c817f0dab1306397ba77c3bdf35d1c8240'],N,['NostalgiaForInfinityX4.py']
9a31e6996f3ea0c50b74534fb6584c94a63b9410,x3: spot: fine tune the final stops.  only applicable if very low stakes on exchanges such as binance.,['843d095f4508eb7b46fdf7ef11470842c407188b'],N,['NostalgiaForInfinityX3.py']
27206f5f8bd5f6ffec6e322e9976cf4efe40ee30,x4: spot: fine tune the final stops.  only applicable if very low stakes on exchanges such as binance.,['9a31e6996f3ea0c50b74534fb6584c94a63b9410'],N,['NostalgiaForInfinityX4.py']
07a2ee57918f46abd290d2fdbcc7ac99b4eed246,merge for nfix3,['becdf5eef65e047694e58a1f2d71eb3ac1c332c1'],N,['NostalgiaForInfinityX3.py']
870ce84870cc053bd9f6cbac8ce3a5953ad0122d,merge branch 'nittanygeek-patch-2',"['13f84c456d92dc030b0e66d3e39f3607aea5ee0c', 'b21a7c2cedbbab7de83d24ce3a3b21e5c29698af']",Y,[]
d790fb3cc23f553faea9f8a4a6c2f9b95bcfca73,merge branch 'nittanygeek-patch-3',"['04e4448d24ecd5655ca8548e6bfdbebfe472e125', '5bcdd45e998d8fea961b02665ef1f818e9c6b538']",Y,[]
1235a5348a5f5387ecccedb4ca8ee33afe14d708,x3: add config option for derisk & grind stops for spot.,['37e0ee6c3b0ca064d34969ff9e49da2865406123'],N,['NostalgiaForInfinityX3.py']
4e7a7b4ccd29a32f55e2862ac1459770c5a0a7bc,x4: add config option for derisk & grind stops for spot.,['1235a5348a5f5387ecccedb4ca8ee33afe14d708'],N,['NostalgiaForInfinityX4.py']
1dfcdcd40ecdf200e2b0ca911e58ba9908ab33cf,support for parse_mode: rapidjson parse_mode. changes in notification_settings: buy=>entry;sell=>exit,['ddf4eb526d3b1cc6eebd6e3c8718165e5a7dd829'],N,"['NostalgiaForInfinityX3.py', 'NostalgiaForInfinityX4.py', 'configs\\exampleconfig_secret.json']"
749f802157a779f9c45894548194ce0a2a661b76,x3: change missnamed buy conditions name to 109.,['7d482b40cd43e0e8e7e4d0eab5d81181b117a317'],N,['NostalgiaForInfinityX3.py']
de3e692a0b8daf12b22fdb91898c44be5fb02fd4,merge branch 'andrasmining-patch-1',"['0397e8576d9e411e2abc3683ba906cf7957e67d1', '281003c278365b8d9957a98aedc0468c2cd4d9b6']",Y,[]
6143831e49b0b28320ab0a4e72671c122470a69c,merge branch 'andrasmining-patch-2',"['de3e692a0b8daf12b22fdb91898c44be5fb02fd4', '1e4d58a58d0a0ff1dd56cff9b120e4dcfca61dff']",Y,[]
243d61f6883f5bc05c097177199c2603214976df,x3: fix ident.,['aed6e5157094ed01a8879c323a8f51f2a24187b0'],N,['NostalgiaForInfinityX3.py']
a885af14c0a3235bd470e86e27e38d1abf04272d,x4: fix ident.,['243d61f6883f5bc05c097177199c2603214976df'],N,['NostalgiaForInfinityX4.py']
2506d89d793599afcab0580a171f1dfbeb0c0c0c,x3: futures: fine tune the grind stops.,['136958be43e126eedf6f55c5ec3c444d2729cec9'],N,['NostalgiaForInfinityX3.py']
567a43a37df90226b8cc28f0912db6a0258a1b3b,x4: futures: fine tune the grind stops.,['2506d89d793599afcab0580a171f1dfbeb0c0c0c'],N,['NostalgiaForInfinityX4.py']
584104a4e0212c6a3dc97d673ab615284ab759ff,x3: fine tune the stop thresholds to reflect the recent rebuy/grinding mode.,['5234a7f5275ee66d2fa6b2fa82b6244d187e69a4'],N,['NostalgiaForInfinityX3.py']
5d65a4ddbefd6778dac0a8d9eb7217dbcab58b01,x4: fine tune the stop thresholds to reflect the recent rebuy/grinding mode.,['584104a4e0212c6a3dc97d673ab615284ab759ff'],N,['NostalgiaForInfinityX4.py']
706b2605de472e8151472bdad0c3d6221be6f279,x3: add startup candle count exception for bitget.,['8e442741d8f4b42de758152f202d6be54d7235e3'],N,['NostalgiaForInfinityX3.py']
8057dbb2c4fb0b06d9598769eaf20602f1286d93,x4: add startup candle count exception for bitget.,['706b2605de472e8151472bdad0c3d6221be6f279'],N,['NostalgiaForInfinityX4.py']
517324f1a160e4835dda4b0c9b8badd84940e2a7,x3: fix for initial stake calculation.,['8057dbb2c4fb0b06d9598769eaf20602f1286d93'],N,['NostalgiaForInfinityX3.py']
2d6414ab191cd6faf3845ae5ebd796cf4cd1db5e,x4: fix for initial stake calculation.,['517324f1a160e4835dda4b0c9b8badd84940e2a7'],N,['NostalgiaForInfinityX4.py']
8a7e3236c2202c402a3c8c61fe982f16c160986f,x3: rebuy mode: fine tune the stops.,['9ca11ac84cce88ebab58c80fc7d45355740b74bb'],N,['NostalgiaForInfinityX3.py']
0586b40da5d82becd9fe9cdc011167c4097bef20,x4: rebuy mode: fine tune the stops.,['8a7e3236c2202c402a3c8c61fe982f16c160986f'],N,['NostalgiaForInfinityX4.py']
1e7fbeb3b7e744396c20f307b1b43db3f9cf7d12,merge branch 'aviavee-aviavee-patch-1',"['9c275aca5d89b143fb8de6419905737e4b8a0ddb', '2dfff03837eee3ff6646ec814ba5afa4fe982677']",Y,[]
016bdc4a718293bb4aa1f29b8c6e79b026c4b264,x3: grind mode: workaround with ft version without order tag support.,['fed0d2b52121207cdd8e6c05f973ac944f2429c8'],N,['NostalgiaForInfinityX3.py']
1e54d980b5be4ecece9c7f5de44a69fe01dc6ccc,x4: grind mode: workaround with ft version without order tag support.,['016bdc4a718293bb4aa1f29b8c6e79b026c4b264'],N,['NostalgiaForInfinityX4.py']
e5b032233b5af420c58efb4538c3f66a864a6472,merge branch 'aviavee-patch-1',"['326c28c8f4329e74d958246866d92bedd59cadc2', '933a96566de8449634980a86f058a849c39db80d']",Y,[]
7f81b163bf582209f8c966e9666b18d7bdfc5b85,test chmod fixed modified:   .github/workflows/tests.yml,['8709519a5c0bb594089fecde439add382612b831'],N,['.github\\workflows\\tests.yml']
e1a479f0c5a8e1ef7dc99af6f17b899aeb1fa686,x3: grinding: grind stops for grind mode.,['34cdabe10b4bdeea0ebf636773a1860f0d2a822c'],N,['NostalgiaForInfinityX3.py']
88cdb1dd2bf8df91cc74cd3bfadd0faad77a54b8,x4: grinding: grind stops for grind mode.,['e1a479f0c5a8e1ef7dc99af6f17b899aeb1fa686'],N,['NostalgiaForInfinityX4.py']
e841e5635147faff1d145072ffad8ddca75462a0,merge branch 'mandark-droid-nfix3private',"['e4febc5dce11f88d7deab3d714454a1b6bffa942', 'b6a8dbb20ebef3d5c203ebbe2d27f6044f0292a4']",Y,[]
7b3dfdf88ea00204ca475c1b1efabec218beaf20,formatting:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['48cbd04e0d779d615151efe26f92f341a6e57ced'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
0f6ca06466db11deef13e606507735cc34610cd7,fix hyperopt min/max,['22cdda7182dcf9881bee777bc415a42b863fb20b'],N,['NostalgiaForInfinityX4.py']
daf13b82c36e6977465f8e2b1d669cef92d02588,merge branch 'skyoo2003-patch-1',"['cbe5cdb972c122ff0ac1773f2f93cab627ea89b9', '76a5e56bbe56bcd06cc797b272e3229491723af6']",Y,[]
5d2e7a60e3f57e06f0ea6d2d6701c2033a4e871f,x3: fine tune the stops.,['d5cef8870187eecf8c0d49d3ee77af837be226cf'],N,['NostalgiaForInfinityX3.py']
7239993e8fbbe9fb9ee9e37e1296c69b9b7cb221,x4: fine tune the stops.,['5d2e7a60e3f57e06f0ea6d2d6701c2033a4e871f'],N,['NostalgiaForInfinityX4.py']
500a7c8b965157ee2c7e98d997c28be858921962,x3: fix typo.,['fb6494a6584e3a2bcce93bd815a4bc1b2113cf18'],N,['NostalgiaForInfinityX3.py']
2ac13d3d209cd664d5595296ed9ee75886301b1f,x4: fix typo.,['500a7c8b965157ee2c7e98d997c28be858921962'],N,['NostalgiaForInfinityX4.py']
6ce39a929700f7c6f8e19109c9c28bac0d3e2288,x3: grinding: sync exits with the latest ft changes.,['269103e1d4c256ac65e09985572d3272b185c048'],N,['NostalgiaForInfinityX3.py']
f727dfd0e28a8f5cfbfeba7eaf5aae945e3c9888,x4: grinding: sync exits with the latest ft changes.,['6ce39a929700f7c6f8e19109c9c28bac0d3e2288'],N,['NostalgiaForInfinityX4.py']
de5dd7406d31274654bd898fa9f71d937f0981d7,x3: grinding: sync exits with the latest ft changes.,['7d00c18d7f655a2fcaa7eafdf795de42d0917401'],N,['NostalgiaForInfinityX3.py']
39751a6998757d1cf15afb35d3c5952cb54e2c35,x4: grinding: sync exits with the latest ft changes.,['de5dd7406d31274654bd898fa9f71d937f0981d7'],N,['NostalgiaForInfinityX4.py']
2776ec4445585401710f11e11172cfc34e02988b,x3: add config option for stops.,['1dfa24f1b348013eff100f51a98d44d2feb1539b'],N,['NostalgiaForInfinityX3.py']
6daae26589791acc3db3806ed4f2079e1bcf9bcd,x4: add config option for stops.,['2776ec4445585401710f11e11172cfc34e02988b'],N,['NostalgiaForInfinityX4.py']
35dd343679eb18df368d71ed021d6733af44b7df,x3: fine tune the stops.,['4ce15ebeec3afb81a0d25b416042315450765596'],N,['NostalgiaForInfinityX3.py']
d85d6fb566a90e1d0bb989fe2cf70362a897b192,x4: fine tune the stops.,['35dd343679eb18df368d71ed021d6733af44b7df'],N,['NostalgiaForInfinityX4.py']
9d266ea3307b2be556db52d093aa9adef3e075ff,x3: fix variable name.,['d2c15ca06e4473d459ac55da4c2e2afaff6b6a95'],N,['NostalgiaForInfinityX3.py']
e9192c45a7ba47d35060651370fbc9d06b0802d4,x4: fix variable name.,['9d266ea3307b2be556db52d093aa9adef3e075ff'],N,['NostalgiaForInfinityX4.py']
7d2df3c13c6ca3b30f74a94e1f80bba8cde87850,x3: rebuy mode: fine tune the stops.,['8b4e0ee0df60bb4e29922165388e1ae73433d19b'],N,['NostalgiaForInfinityX3.py']
6d3cd34d747077eb2d2ddacf73ffad26b9525e8f,x4: rebuy mode: fine tune the stops.,['7d2df3c13c6ca3b30f74a94e1f80bba8cde87850'],N,['NostalgiaForInfinityX4.py']
18041f4918dabba8ed069d085381c2c5ea84e478,x3: grind mode: fine tune the first entry grind stop.,['cf779d32600141c01ec241f3a9f34c22cb78c793'],N,['NostalgiaForInfinityX3.py']
6bcbcd67c1df920e62ad1691317dc2e2837a846c,x4: grind mode: fine tune the first entry grind stop.,['18041f4918dabba8ed069d085381c2c5ea84e478'],N,['NostalgiaForInfinityX4.py']
dce1fb41828d05242ceddcffe4064ac01e390a24,x3: grinding: fix the grind stakes fort short de-risk grinds.,['cc20b51a4c9b4f6b53f445649359be76399cd9c5'],N,['NostalgiaForInfinityX3.py']
bb91880efbf1ec7e5fb378d4a6866ed29218b01a,x4: grinding: fix the grind stakes fort short de-risk grinds.,['dce1fb41828d05242ceddcffe4064ac01e390a24'],N,['NostalgiaForInfinityX4.py']
aeab7e1c1649995c392f91d99803c94718106aa1,deleted some pairs for ci-tests we were getting this error: error: failed to solve: failed to register layer: write /var/lib/docker/image/overlay2/layerdb/tmp/write-set-2853162817/tar-split.json.gz: no space left on device  modified:   configs/pairlist-backtest-static-binance-spot-usdt.json,['843f1153175f30fea599a57f862e73085dc13381'],N,['configs\\pairlist-backtest-static-binance-spot-usdt.json']
0a79240e609e8ca951b3beca73705e55590d264d,x4: fix version number.,['c96063aa8ee4f77cc498385b0fec110fd1d7adae'],N,['NostalgiaForInfinityX4.py']
3126991ebd9916c098c97a147c3221c51d08fa5c,x4: fix version number.,['0a79240e609e8ca951b3beca73705e55590d264d'],N,['NostalgiaForInfinityX4.py']
1559673b97645b65fae7ef5d4c9c945679464c8b,x5: rapid mode: fine tune the stops.,['222bcb91fab5ed4822bfb975654b2c55facf3214'],N,['experimental\\NostalgiaForInfinityX5.py']
a1962eb96a1b3fa1dd8bab4e72708bd7b22c7cd2,"x5: confirm entry: if dataframe issue, skip checks for slippage.",['4fce831c579a1296604e0dcb217b9be55f0e887b'],N,['experimental\\NostalgiaForInfinityX5.py']
debe689197c4c788d1c04448a6344859f0effb57,tests: --breakdown day 	modified:   docker-compose.tests.yml 	modified:   tests/backtests/backtesting-all-years-all-pairs.sh 	modified:   tests/backtests/backtesting-focus-group.sh 	modified:   tests/backtests/backtesting-for-hunting-bad-buys.sh 	modified:   tests/backtests/backtesting-for-hunting-focus-group.sh,['4da3e1da07b4942064a19c2468d0a9ec6d040406'],N,"['docker-compose.tests.yml', 'tests\\backtests\\backtesting-all-years-all-pairs.sh', 'tests\\backtests\\backtesting-focus-group.sh', 'tests\\backtests\\backtesting-for-hunting-bad-buys.sh', 'tests\\backtests\\backtesting-for-hunting-focus-group.sh']"
71992a930188d29e781cabce5f781d6a013314f1,tests fixed modified:   experimental/nostalgiaforinfinityx5.py,['10e2f0b9584f664b4ac0c54557f2ce57e50d061c'],N,['experimental\\NostalgiaForInfinityX5.py']
8f126f18185d0662bb254ae288df4364d12d513b,ci-tests: - day breakdown added in github reports modified:   .github/workflows/tests.yml,['71992a930188d29e781cabce5f781d6a013314f1'],N,['.github\\workflows\\tests.yml']
cfa2d08944eabea996f7c8b43bc54c225793cda9,v15.0.52 indicators fixed 	modified:   experimental/nostalgiaforinfinityx5.py,['ff05de7cf8fa7149d67bfe9b59cdf484bc7f2734'],N,['experimental\\NostalgiaForInfinityX5.py']
99b97af7990864da7c81d163691d8cf9d982ceaa,x3: fix incorrect min stake reporting on bybit.,['60cf90dd23dc3e5d11feffd4141169faa826d9cf'],N,['NostalgiaForInfinityX3.py']
48c35b1f5c8350510b978cdac9307999ad70cfd3,x4: fix incorrect min stake reporting on bybit.,['99b97af7990864da7c81d163691d8cf9d982ceaa'],N,['NostalgiaForInfinityX4.py']
dfd5a5381b5ae69e162531729ff442b286802572,"x5: informative_1h[""cci_20""] fixed",['48c35b1f5c8350510b978cdac9307999ad70cfd3'],N,['experimental\\NostalgiaForInfinityX5.py']
fbebe65a4d238fc85d5a59bdf085c5e495006e30,x5: futures: shorting fixes.,['8c90053c64286fa6cb2377597eea976e5faedcf4'],N,['experimental\\NostalgiaForInfinityX5.py']
a0660dbc9156d961a2dd53fb6c2b30e92acefa73,x5: futures: fixes for shorting.,['fbebe65a4d238fc85d5a59bdf085c5e495006e30'],N,['experimental\\NostalgiaForInfinityX5.py']
8fcb847cc8705ca2f1ad636c91addfb057248604,x5: fix comment.,['e6fbdf4341a7a48db8b174d677c83c7d18d9b38d'],N,['experimental\\NostalgiaForInfinityX5.py']
4a3370944131b9dd6258a8369c00d4ddc36b2956,tests: modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['b976398efcfe571ca9f226f64d8c2f39823b7e5c'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
5bbe2aefbe4ea1c065b96d0c022e12de7ddc731f,x5: fix comment.,['781660ceb53b6ac714fe3c4f4f2542886f298c03'],N,['experimental\\NostalgiaForInfinityX5.py']
58e6e1e48ecb4e6ac0daa16d724b44b73b8eca9c,x5: fix if no long and/or short signals enabled.,['19e4c0bcbd78ca99561db2af7069cb4ec4b3abfe'],N,['NostalgiaForInfinityX5.py']
491ac67a2650833c59f8fab8230ed5b384051ab6,x5: fix exit logic for top coins mode (long).,['45d99bb8b3baff263bb1cf1d2e7622dfae6aea5a'],N,['NostalgiaForInfinityX5.py']
1c8ab488d3ad096df4b2d3e7b1271f1e8bf5ea48,x5: fix incorrect min stake reporting on bybit.,['529ce8a5de1f27a985b4954149d21f53708f9edc'],N,['NostalgiaForInfinityX5.py']
4bf6b58ffa661863b77c402e0191e0875fe539af,x5: short exit functions fixed for aroonu aroond,['465719777e53d42faca5a63811a3965481f25533'],N,['NostalgiaForInfinityX5.py']
5aa2290f3e4b3aa401a14b38aab59d979bd7d126,x5: short rapid exit extra sell logic fixed,['4bf6b58ffa661863b77c402e0191e0875fe539af'],N,['NostalgiaForInfinityX5.py']
43110e280c29fb7754631a424a9a5f683b5e7005,x5: grinding: fine tune the stops.,['07ebec86122606c536d6bc47746a5df94cb05152'],N,['NostalgiaForInfinityX5.py']
277452193afc290c6f3a1dee5045e4f9d5c4d04f,rapid exits fixed,['b775a5695a6d78fdd28663ea2b6923580db5ebc2'],N,['NostalgiaForInfinityX5.py']
46b3ade190da278916ff1a151a60e997634b2411,short gring exits fixed,['528eb940c6d7198f669451e6cd69949d757b47d9'],N,['NostalgiaForInfinityX5.py']
7e214e95595a91824382cc76c9c758e508f2fa4b,x5: short exit functions mirrored and fixed,['4a6ee9c524b59b8bdfd13836496665d46106342b'],N,['NostalgiaForInfinityX5.py']
d0d64e2e3cfaec6816a7667a2b251cc2a87125a6,x5: fine tune the stops.,['819833198ae9f85ad61b38bf908cb16a2e026e08'],N,['NostalgiaForInfinityX5.py']
e65dce51ac4f68cec768bedcb9c0409cc5a95913,modified:   tests/backtests/helpers.py zerodivisionerror fixed,['3791cf720ea94efed21658108c8c9cff07002066'],N,['tests\\backtests\\helpers.py']
f7347ea32ccb32baa1aff8c8b618b761385daa87,modified:   tests/backtests/test_winrate_and_drawdown.py added exceptions for ci tests,['e65dce51ac4f68cec768bedcb9c0409cc5a95913'],N,['tests\\backtests\\test_winrate_and_drawdown.py']
8724f1a6394b05d4fe1b3b7b8040461cb948d00f,tests: modified:   tests/backtests/test_winrate_and_drawdown.py  fixed where months with no trades,['beb44501a979e459d6ff72492ef0f7d2a131249c'],N,['tests\\backtests\\test_winrate_and_drawdown.py']
f3f802c2e35c2b5494ae5a24eaca4e28c5ca195e,x5 542 updated shorts grinds fixed,['9fef7a4d4a1afc005019b3ac222e2ed24b2b823d'],N,['NostalgiaForInfinityX5.py']
fcf208128932ee24ed30654ccae171a6fdb501f7,x5: doom stop: add a timer.,['caebd8d6648b17d2c5586776c0abb7fb01963345'],N,['NostalgiaForInfinityX5.py']
08baba2858318976c766affa8d76439345c6ad59,x5: dynamic stop: add trailing exits.,['fcf208128932ee24ed30654ccae171a6fdb501f7'],N,['NostalgiaForInfinityX5.py']
c59e76607a19b939e3125679a46b0fe10ffe688a,x5: fine tune the stops.,['facd95d67cab33a90866f1c93e26ce2d58ef1110'],N,['NostalgiaForInfinityX5.py']
30f7feb9ac12d1e474f38f31602a54de0a8c1cca,x5: fine tune the stops/de-risks.,['99fd514406a72a464a803c328a32fa43abb573d4'],N,['NostalgiaForInfinityX5.py']
3be6461c654eae2d917f5a8c20bb9e39a91fc9c5,x5: fine tune the stops/de-risks.,['2eb5d3c397f361d6d6cab31f99be542d9afff991'],N,['NostalgiaForInfinityX5.py']
cd54c577a3815ca9d29b7f13a1fd9f3e0432e311,x5: fix global protection rule.,['6513c13c49217317c682d88f41fe49ace002f138'],N,['NostalgiaForInfinityX5.py']
9adebaacee1cbaa3e3c54331ec9359700d615e6d,x5: fix global protection rule.,['cd54c577a3815ca9d29b7f13a1fd9f3e0432e311'],N,['NostalgiaForInfinityX5.py']
56111833230f935e228fa38c50583405b897c630,x5: fix the config options for doom stops.,['2a8c6b51ab200181319c37cb550d27c3a1258002'],N,['NostalgiaForInfinityX5.py']
04c517b86a98982df070fcd5a74e8bec6270ff74,x5: fine tune the doom stops.,['55554f06a5790fe1a8501202dcea8a1d99cb57a2'],N,['NostalgiaForInfinityX5.py']
ca39aa59d4e3d66a90543e909f807542acb951cc,"x5: if derisk not enable, activate doom stop.",['04c517b86a98982df070fcd5a74e8bec6270ff74'],N,['NostalgiaForInfinityX5.py']
728c45c27b64f0d78ad2ffa7ee5d5d813a604b31,x5: u_e stop trailing: based on the stake without leverage.,['5e7954b519a3e79727426640244bb2e015daa36f'],N,['NostalgiaForInfinityX5.py']
95ae7f6592488f5d9851f476a757857f0ff6d5c0,x5: prevent exits with reason trailing_stop_loss.,['9b578785e1147e2f83c5ebeb9b989addb8a9e5cc'],N,['NostalgiaForInfinityX5.py']
305c8dca5fa7362ba3329036107b4ed67ec48cd9,x5: grinding: fine tune the grind stops for de-risks.,['562450a24c35af57028b8e092b8cd061f52b153c'],N,['NostalgiaForInfinityX5.py']
7d2e8f14a34df4cb07e16082d9048ce863881697,x5: futures: doom stops based on user stake (without leverage).,['6dbc2c994e010b1461ddcb4bfd6828f2325e5110'],N,['NostalgiaForInfinityX5.py']
c1e79929f2621db3032c924e93eef1975a4aed3a,x5: handle error in stochastic calculation if not enough 1d data.,['104ae7755ef613698af091b561b3c0c108db7474'],N,['NostalgiaForInfinityX5.py']
9ac2875bd9d314eff174624fd091b00ccbf717d5,x5: handle error in stochastic calculation if not enough 4h data.,['c1e79929f2621db3032c924e93eef1975a4aed3a'],N,['NostalgiaForInfinityX5.py']
8a29df145d05c4bf02a1f2a868e31676672df197,x5: doom stops: don't exit if there is a valid entry signal on the candle.,['fe9132928e727c47eebc0d0463bc27f4e8b4dce8'],N,['NostalgiaForInfinityX5.py']
221178d997e8a50d97a423107f7a8d66b527219f,x5: fix function call.,['8a29df145d05c4bf02a1f2a868e31676672df197'],N,['NostalgiaForInfinityX5.py']
43f6a21b8fd8f1b0d90931a5811bbe92df83e33d,x5: fix for doom stops date check.,['221178d997e8a50d97a423107f7a8d66b527219f'],N,['NostalgiaForInfinityX5.py']
a7276cd189d5375fc6f990d683458932a4b86b9f,x5: fix for doom stops date check.,['43f6a21b8fd8f1b0d90931a5811bbe92df83e33d'],N,['NostalgiaForInfinityX5.py']
dd0d688daa9148cca330a894dc5309fd78484918,x5: fix for doom stops date check.,['a7276cd189d5375fc6f990d683458932a4b86b9f'],N,['NostalgiaForInfinityX5.py']
18d9d532c4afacd3dd0a07bf93932910a2c83a5b,x5: doom stops: don't exit if there is a valid entry signal on the candle.,['45c9fa2973765e3a857c5e9874246a095d819d36'],N,['NostalgiaForInfinityX5.py']
5cece6061f2cd8130e938977e3464afb46320cb9,no need to restart periodically https://github.com/iterativv/nostalgiaforinfinity/issues/448,['ac5d8cdfa839df346de4e0397008338ce8c830bc'],N,['docker-compose.yml']
282350c1cab094ba240ea283081e66e1637e6fa4,x5: add option if to use or not grind stops for de-risks.  default is disabled.,['0c23e3fb91fa17991238090a5a44a2b1d6e1e848'],N,['NostalgiaForInfinityX5.py']
04228edadb7db77f6c622b402c8ff5e8fd54c32c,x5: change log outputs from warning to info.,['e9e727c69e269d1685ee32d1b2739a810929cd17'],N,['NostalgiaForInfinityX5.py']
79bf6dae909839900b5a846913ae7860e23de7c2,x5: fix indicator name.,['83e2b8fcb38cdaf02915d6e5e870b0842f6407b5'],N,['NostalgiaForInfinityX5.py']
4cd48c11af8e07fb085b064d255ebadaf01861c4,docs: refine readme.md  and spell fixes  signed-off-by: jérôme benoit <jerome.benoit@piment-noir.org>,['9ec1a66f87f24be3e0d4f0dc11bb1917ce8e3f89'],N,"['README.md', 'configs\\exampleconfig-rebuy.json', 'configs\\exampleconfig.json', 'configs\\recommended_config.json', 'live-account-example.env']"
613c10aa5efd798a711da72d31a12bcb6895219b,x5: add config option for rapid mode stops.,['85dcf2905a7443724901ada03a5519b92507bfd2'],N,['NostalgiaForInfinityX5.py']
34fc2677b0c2c89363f10f7d20f90a20aad3ce1d,x5: add config option for rapid mode stops.,['b99eff3bfd4eaf1d1aceb2c711142e612c1d9836'],N,['NostalgiaForInfinityX5.py']
30031fe873752066070e68121ba4ccf888609c5b,fix tests,['f524c468a1cdf1896259025b0560c534f6b7e4ff'],N,['tests\\unit\\test_NFIX5.py']
048da0635ebf8c9f2cc8f2038b7c55f139d47df5,added failed tests,['f67ab8c0fbe895b762ee0f3423180824265eaf3e'],N,['tests\\unit\\test_NFIX5.py']
10fd20f51f297980027c833b9aa78de0d2bb38ec,changed combined test to pass,['5e162bcfacb8fcbcf6c05d61c9263960d0cf5773'],N,['tests\\unit\\test_NFIX5.py']
ab8dbbce8624dc797b8f38d1cceebd158e84d039,configs: blacklist solvex.,['eb9f6b4954e1356c27594bb66478c34ed69983fb'],N,"['configs\\blacklist-bitmart.json', 'configs\\blacklist-mexc.json']"
4c1c35d2a5884e8b0473805bd743adf99237526d,added plot_config to debug protections,['34a02e206536e72ba0cf03ccc4219643654619d8'],N,['NostalgiaForInfinityX5.py']
b1ce519ca384d9912a5d3e215b3784f8f4e08e35,fixed styling,['04043618f7d9d910ef012cae513dab693df9039f'],N,['NostalgiaForInfinityX5.py']
3854ab3bf0c4ae5cd2f284ded2f5a4fcab17e58a,fix format,['fdde7958c90d9b881a6d22d90d5b35afe84f1c1a'],N,['tests\\unit\\test_NFIX5.py']
02d3b2512174cf773badf59db1fe8ad2b156896e,merge branch 'canx-fix_format',"['e58071429be9681a067b8be80d70fa7d279e986e', '3c6de21f9b2862c12a23935ca8e20c0b3fddc516']",Y,[]
3727a3b02e89c617c41d17d8d3586d50fed2182a,merge branch 'godwintgn-patch-1',"['986150a00638bfd77b1f7dc18d0bd0413bc5a326', '7c71fa55249c90144e50454fe85d67f677d43271']",Y,[]
1c3b3633682867eafb733f2d28d41ab706fe40f5,x5: fix variable names.,['a4da5273570efb3206fa6cf37cb4a728ee540259'],N,['NostalgiaForInfinityX5.py']
64a210c87ed8ad69bbeec463238d4ee5da0cefa2,fix: make update_nfx_docker_compose.sh works with docker compose  signed-off-by: jérôme benoit <jerome.benoit@piment-noir.org>,['3727a3b02e89c617c41d17d8d3586d50fed2182a'],N,"['tools\\simple_updater_docker.sh', 'tools\\update_nfx.sh', 'tools\\update_nfx_docker_compose.sh']"
7b50d3aa13d88217e9eb4ad1c66abff06a17f83e,ci: fix tools/simple_updater_docker.sh shebang  signed-off-by: jérôme benoit <jerome.benoit@piment-noir.org>,['319f1d3f409a7c50600e3c527b6493e2c7d743a1'],N,['tools\\simple_updater_docker.sh']
cfe802bb79e26c71f1a249a9dbfe65ae7f92a708,docs: spell fixes  signed-off-by: jérôme benoit <jerome.benoit@piment-noir.org>,['7b50d3aa13d88217e9eb4ad1c66abff06a17f83e'],N,['tools\\simple_updater_docker.sh']
8d133e0d9ff459c6851a7494a7b2c62da12e15d4,x5: fix variable names.,['34e87a39ffe69c397d8887bdd060ae6de6c7391c'],N,['NostalgiaForInfinityX5.py']
76e6167481a551db1e1007795b7885501d0d9157,x5: add config options if enable the stops.,['79f8ac75ed6ce10faa0140038e2bc4490f12c2c8'],N,['NostalgiaForInfinityX5.py']
